Sr.No,Bill no. ,Invoice,Invoice No,Bill Date,,Sticher Name,vendor code,buyer name,Description,Style name,HSN Code,rate,Bill no. ,P O Number,Destination ,, Invoice Full Amount ,Invoice Pcs,"Grn 
Pcs",Short Pcs,Remark,Grn No,Grn Date,,Transport,Bill no. ,LR No,LR  Date ,Cartons,Bank Name,Date,Hundi No,Vendor Code,Remark
920,28448,GS/0,GS/028448,09-Feb-26,28-Mar-26,Shreeji Apparels,,Nexon,"SU-ESPT00003-
225 AW25/Olive",ESPT00003,61046300,295.00,28448,PO(ELHYD)/10213/25-26,Hyderabad,," 1,54,875.00 ",500,500,0,,GRC(HYD)/00009116/25-26,13-Feb-26,,Elite Eagle,28448,EE-969043,10-Feb-26,12,,,,,
920,28449,GS/0,GS/028449,09-Feb-26,28-Mar-26,United Factory,,Nexon,"SU-EFK00283-
225 AW25/Offwhite",EFK00283,62114300,395.00,28449,PO(ELHYD)/11863/25-26,Hyderabad,," 8,41,113.00 ",2028,2028,0,,GRC(HYD)/00009193/25-26,15-Feb-26,,Elite Eagle,28449,EE-969268,11-Feb-26,32,,,,,
920,28450,GS/0,GS/028450,09-Feb-26,28-Mar-26,House of Sp LLP,,Nexon,SU-WGT00167-225 AW25/Caribou,WGT00167,61061000,127.00,28450,PO(ELHYD)/10885/25-26,Hyderabad,," 4,21,253.00 ",3159,3155,4,,GRC(HYD)/00009147/25-26,13-Feb-26,,Elite Eagle,28450,,,33,,,,,
920,28451,GS/0,GS/028451,,,,,,,,,,28451,,,,,,,,,,,,,28451,,,,,,,,
920,28452,GS/0,GS/028452,10-Feb-26,28-Mar-26,Salasar Creation,,Nexon,SU-EEST00311-225 SS26/Spruce Yellow,EEST00311,62064000,200.00,28452,PO(ELHYD)/11874/25-26,Hyderabad,," 5,58,810.00 ",2661,2653,8,,GRC(HYD)/00009115/25-26,13-Feb-26,,Elite Eagle,28452,EE-969266,11-Feb-26,30,,,,,
920,28453,GS/0,GS/028453,11-Feb-26,28-Mar-26,United Factory,,Nexon,"SU-ESPT00003-
224 AW25/Latte",ESPT00003,61046300,295.00,28453,PO(ELHYD)/10205/25-26,Hyderabad,," 4,02,675.00 ",1300,1300,0,,GRC(HYD)/00009195/25-26,15-Feb-26,,Elite Eagle,28453,EE-969299,11-Feb-26,28,,,,,
920,28454,GS/0,GS/028454,25-Feb-26,,Abt Enterprises II,RR10337044,Reliance,YETKRTSCUT5054/Blue,YETKRTSCUT5054,62064000,229.30,28454,5112421397,West Bengal,," 3,35,867.00 ",1395,1390,5,,5092092468,10-Mar-26,,Sai Logistics,28454,183123,25-Feb-26,28,HSBC BANK,10-03-2026,Reliance-151,R10337044,
920,28455,GS/0,GS/028455,25-Feb-26,,Abt Enterprises II,RR10337044,Reliance,YETKRTSCUT5054/Blue,YETKRTSCUT5054,62064000,229.30,28455,5112428024,Jhajjar,," 3,55,128.00 ",1475,1475,0,,5091962857,09-Mar-26,,Sai Logistics,28455,183121,25-Feb-26,30,HSBC BANK,10-03-2026,Reliance-151,R10337044,
920,28456,GS/0,GS/028456,25-Feb-26,,Abt Enterprises II,RR10337044,Reliance,YETKRTSCUT5054/Blue,YETKRTSCUT5054,62064000,229.30,28456,5112428035,Bangalore,," 7,06,645.00 ",2935,2935,0,,5092061203,10-Mar-26,,Sai Logistics,28456,183125,25-Feb-26,59,HSBC BANK,10-03-2026,Reliance-151,R10337044,
920,28457,GS/0,GS/028457,11-Feb-26,,cancel Invoice,116216,D-Mart,KURTA LD SHO CT SFEM,KURTA LD SHO CT SFEM,62063090,250.00,28457,5002509137,Vadodara,, -   ,0,,0,,cancel Invoice,,,Sai Logistics,28457,182930,11-Feb-26,33,,,,,
920,28458,GS/0,GS/028458,11-Feb-26,28-Mar-26,Salasar Creation,,Nexon,"SU-IEST00248-
225 AW25/Navy",IEST00248,62064000,235.00,28458,PO(ELHYD)/11869/25-26,Hyderabad,," 6,79,303.00 ",2753,2753,0,,GRC(HYD)/00009221/25-26,16-Feb-26,,Elite Eagle,28458,EE-969415,12-Feb-26,37,,,,,
920,28459,GS/0,GS/028459,11-Feb-26,28-Mar-26,United Factory,,Nexon,SU-EEST00308-225 SS26/Vallarta Blue,EEST00308,62064000,200.00,28459,PO(ELHYD)/11873/25-26,Hyderabad,," 5,97,240.00 ",2844,2844,0,,GRC(HYD)/00009188/25-26,15-Feb-26,,Elite Eagle,28459,EE-969414,12-Feb-26,30,,,,,
920,28460,GS/0,GS/028460,13-Feb-26,,United Factory,116216,D-Mart,KURTA LD SHO CT SFEM,KURTA LD SHO CT SFEM,62063090,250.00,28460,5002509197,Bhiwandi,," 7,27,650.00 ",2772,2772,0,,Payment Received,20-Feb-26,,Sai Logistics,28460,182956,13-Feb-26,77,,,,,
920,28461,GS/0,GS/028461,12-Feb-26,28-Mar-26,Salasar Creation,,Nexon,SU-EEST00349-225 SS26/Patina Green,EEST00349,62064000,288.00,28461,PO(ELHYD)/11174/25-26,Hyderabad,," 10,95,898.00 ",3624,3624,0,,GRC(HYD)/00009229/25-26,16-Feb-26,,Elite Eagle,28461,,,54,,,,,
920,28462,GS/0,GS/028462,13-Feb-26,28-Mar-26,Bhramdev Garments,,Nexon,ET-MTLK00329-126 SS26/Cloud Pink,MTLK00329,62053010,503.00,28462,PO(ELT)/02421/25-26,Bhiwandi,," 61,265.00 ",116,116,0,,GRC(ELT)/01453/2025-2026,17-Feb-26,,Elite Eagle,28462,,,5,,,,,
920,28463,GS/0,GS/028463,17-Feb-26,,Abt Enterprises,RR10337044,Reliance,YETKRTSCUT5004/Mustard,YETKRTSCUT5004,62064000,234.31,28463,5112428020,West Bengal,," 3,48,126.00 ",1415,1415,0,,5091188528,28-Feb-26,,Sai Logistics,28463,183030,17-Feb-26,29,HSBC BANK,10-03-2026,Reliance-151,R10337044,
920,28464,GS/0,GS/028464,17-Feb-26,,Abt Enterprises,RR10337044,Reliance,YETKRTSCUT5004/Mustard,YETKRTSCUT5004,62064000,234.31,28464,5112428028,Jhajjar,," 3,67,808.00 ",1495,1495,0,,5091142685,28-Feb-26,29-May-26,Sai Logistics,28464,183001,17-Feb-26,30,HSBC BANK,02-03-2026,Reliance-150,R10337044,
920,28465,GS/0,GS/028465,17-Feb-26,,Abt Enterprises,RR10337044,Reliance,YETKRTSCUT5004/Mustard,YETKRTSCUT5004,62064000,234.31,28465,5112421403,Bangalore,," 7,31,926.00 ",2975,2975,0,,5091624083,05-Mar-26,,Sai Logistics,28465,183028,17-Feb-26,60,HSBC BANK,10-03-2026,Reliance-151,R10337044,
920,28466,GS/0,GS/028466,17-Feb-26,,Abt Enterprises,RR10337044,Reliance,YETKRTSCUT5004/Mustard,YETKRTSCUT5004,62064000,229.30,28466,5112639481,West Bengal,," 1,14,845.00 ",477,477,0,,5091193181,28-Feb-26,29-May-26,Sai Logistics,28466,183031,17-Feb-26,13,HSBC BANK,02-03-2026,Reliance-150,R10337044,
920,28467,GS/0,GS/028467,17-Feb-26,,Abt Enterprises,RR10337044,Reliance,YETKRTSCUT5004/Mustard,YETKRTSCUT5004,62064000,229.30,28467,5112639486,Jhajjar,," 1,20,142.00 ",499,499,0,,5091142686,28-Feb-26,29-May-26,Sai Logistics,28467,183000,17-Feb-26,12,HSBC BANK,02-03-2026,Reliance-150,R10337044,
920,28468,GS/0,GS/028468,17-Feb-26,,abt Enterprises,RR10337044,Reliance,YETKRTSCUT5004/Mustard,YETKRTSCUT5004,62064000,229.30,28468,5112639490,Bangalore,," 2,34,264.00 ",973,970,3,,5091623643,05-Mar-26,,Sai Logistics,28468,183029,17-Feb-26,22,HSBC BANK,10-03-2026,Reliance-151,R10337044,
920,28469,GS/0,GS/028469,14-Feb-26,28-Mar-26,United factory,,Nexon,"SU-ESL00003-224 AW25
/Silver",ESL00003,62064000,289.00,28469,PO(ELHYD)/11034/25-26,Hyderabad,," 4,63,065.00 ",1526,1526,0,,GRC(HYD)/00009469/25-26,25-Feb-26,,Elite Eagle,28469,EE-969580,16-Feb-26,18,,,,,
920,28470,GS/0,GS/028470,14-Feb-26,28-Mar-26,United factory,,Nexon,SU-ESL00003-224 AW25/Light Gold,ESL00003,62064000,289.00,28470,PO(ELHYD)/11025/25-26,Hyderabad,," 2,88,581.00 ",951,951,0,,GRC(HYD)/00009470/25-26,25-Feb-26,,Elite Eagle,28470,EE-969582,16-Feb-26,13,,,,,
920,28471,GS/0,GS/028471,14-Feb-26,28-Mar-26,United factory,,Nexon,SU-ESL00003-224 AW25/ Gold,ESL00003,62064000,289.00,28471,PO(ELHYD)/11030/25-26,Hyderabad,," 3,65,657.00 ",1205,1204,1,,GRC(HYD)/00009474/25-26,25-Feb-26,,Elite Eagle,28471,EE-969584,16-Feb-26,13,,,,,
920,28472,GS/0,GS/028472,14-Feb-26,28-Mar-26,United factory,,Nexon,SU-ESPT00003-225 AW25/Dark Brown,ESPT00003,61046300,295.00,28472,PO(ELHYD)/10238/25-26,Hyderabad,," 1,78,416.00 ",576,576,0,,GRC(HYD)/00009279/25-26,18-Feb-26,,Elite Eagle,28472,EE-969517,14-Feb-26,13,,,,,
920,28473,GS/0,GS/028473,14-Feb-26,28-Mar-26,United Factory,,Nexon,"SU-ESPT00003-
224 AW25/Grey",ESPT00003,61046300,295.00,28473,PO(ELHYD)/10239/25-26,Hyderabad,," 3,09,750.00 ",1000,1000,0,,GRC(HYD)/00009281/25-26,18-Feb-26,,Elite Eagle,28473,EE-969516,14-Feb-26,21,,,,,
920,28474,GS/0,GS/028474,28-Feb-26,,Abt Enterprises II,RR10337044,Reliance,YETKRTSCUT5052/Blue,YETKRTSCUT5052,62064000,229.30,28474,5112421395,West Bengal,," 3,35,867.00 ",1395,1395,0,,5092309731,12-Mar-26,,Sai Logistics,28474,183189,28-Feb-26,28,HSBC BANK,20-03-2026,Reliance-153,R10337044,
920,28475,GS/0,GS/028475,28-Feb-26,,Abt Enterprises II,RR10337044,Reliance,YETKRTSCUT5052/Blue,YETKRTSCUT5052,62064000,229.30,28475,5112428026,Jhajjar,," 3,55,128.00 ",1475,1475,0,,5091962241,09-Mar-26,,Sai Logistics,28475,183186,28-Feb-26,30,HSBC BANK,10-03-2026,Reliance-151,R10337044,
920,28476,GS/0,GS/028476,28-Feb-26,,Abt Enterprises II,RR10337044,Reliance,YETKRTSCUT5052/Blue,YETKRTSCUT5052,62064000,229.30,28476,5112421405,Bangalore,," 7,06,645.00 ",2935,2935,0,,5092282306,12-Mar-26,,Sai Logistics,28476,100008793,19-Mar-26,59,HSBC BANK,20-03-2026,Reliance-153,R10337044,
920,28477,GS/0,GS/028477,19-Mar-26,,Abt Enterprises II,RR10337044,Reliance,YETKRTSFUT4032/Beige,YETKRTSFUT4032,62064000,424.30,28477,5112220870,West Bengal,15," 3,36,364.00 ",755,755,0,,5094513612,02-Apr-26,,Airline-Omex,28477,100008792,19-Mar-26,16,HSBC BANK,28-03-2026,Reliance-156,,
920,28478,GS/0,GS/028478,19-Mar-26,,Abt Enterprises II,RR10337044,Reliance,YETKRTSFUT4032/Beige,YETKRTSFUT4032,62064000,424.30,28478,5112223279,Jhajjar,9," 3,29,681.00 ",740,740,0,,5093849081,27-Mar-26,,Airline-Omex,28478,100008793,19-Mar-26,15,HSBC BANK,28-03-2026,Reliance-156,,
920,28479,GS/0,GS/028479,19-Mar-26,,Abt Enterprises II,RR10337044,Reliance,YETKRTSFUT4032/Beige,YETKRTSFUT4032,62064000,424.30,28479,5112223300,Bangalore,8.5," 5,83,625.00 ",1310,1310,0,,5094516822,02-Apr-26,,Airline-Omex,28479,100008794,19-Mar-26,27,HSBC BANK,28-03-2026,Reliance-156,,
920,28480,GS/0,GS/028480,23-Feb-26,,Abt Enterprises II,RR10337044,Reliance,RETKRTSFUT4234/Lt.Blue,RETKRTSFUT4234,62064000,324.30,28480,5112220861,West Bengal,," 3,72,864.00 ",1095,1095,0,,5091905043,08-Mar-26,,Sai Logistics,28480,183094,23-Feb-26,22,HSBC BANK,20-03-2026,Reliance-153,R10337044,
920,28481,GS/0,GS/028481,23-Feb-26,,Abt Enterprises II,RR10337044,Reliance,RETKRTSFUT4234/Lt.Blue,RETKRTSFUT4234,62064000,324.30,28481,5112220882,Jhajjar,," 3,66,054.00 ",1075,1070,5,,5091444786,03-Mar-26,,Sai Logistics,28481,183098,23-Feb-26,22,HSBC BANK,10-03-2026,Reliance-151,R10337044,
920,28482,GS/0,GS/028482,23-Feb-26,,Abt Enterprises II,RR10337044,Reliance,RETKRTSFUT4234/Lt.Blue,RETKRTSFUT4234,62064000,324.30,28482,5112223289,Bangalore,," 6,45,276.00 ",1895,1895,0,,5091797244,07-Mar-26,,Sai Logistics,28482,183096,23-Feb-26,38,HSBC BANK,20-03-2026,Reliance-153,R10337044,
920,28483,GS/0,GS/028483,16-Feb-26,28-Mar-26,Salasar Creation,,Nexon,SU-ESPT00003-224 AW25/Green Dust,ESPT00003,61046300,295.00,28483,PO(ELT)/01724/25-26,Hyderabad,," 92,925.00 ",300,300,0,,GRC(ELT)/01456/2025-2026,18-Feb-26,,Elite Eagle,28483,EE-969579,16-Feb-26,8,,,,,
920,28484,GS/0,GS/028484,17-Feb-26,28-Mar-26,Salasar Creation,,Nexon,SU-ESPT00003-224 AW25/Offwhite,ESPT00003,61046300,295.00,28484,PO(ELHYD)/10246/25-26,Hyderabad,," 3,66,125.00 ",1182,1182,0,,GRC(HYD)/00009349/25-26,21-Feb-26,,Elite Eagle,28484,EE-969630,17-Feb-26,26,,,,,
920,28485,GS/0,GS/028485,18-Feb-26,28-Mar-26,Salasar Creation,,Nexon,"SU-ESPT00003-
225 SS26/Navy",ESPT00003,61046300,295.00,28485,PO(ELHYD)/11272/25-26,Hyderabad,," 2,80,943.00 ",907,907,0,,GRC(HYD)/00009357/25-26,21-Feb-26,,Elite Eagle,28485,EE-969703,46071,19,,,,,
920,28486,GS/0,GS/028486,18-Feb-26,28-Mar-26,Salasar Creation,,Nexon,SU-ESPT00003-224 AW25/Green Dust,ESPT00003,61046300,295.00,28486,PO(ELHYD)/10214/25-26,Hyderabad,," 1,64,787.00 ",532,532,0,,GRC(HYD)/00009439/25-26,24-Feb-26,,Elite Eagle,28486,EE-969705,18-Feb-26,12,,,,,
920,28487,GS/0,GS/028487,,,cancel Invoice,,D-Mart,,,,,28487,,,,,,,,,cancel Invoice,,,,28487,,,,,,,,
920,28488,GS/0,GS/028488,19-Feb-26,28-Mar-26,Bharat Garments,,Nexon,SU-ESP00004-125 SS26/Maroon,ESP00004,62063000,275.00,28488,PO(ELHYD)/12043/25-26,Hyderabad,," 3,15,604.00 ",1093,1093,0,,GRC(HYD)/00009400/25-26,23-Feb-26,,Elite Eagle,28488,EE-969792,19-Feb-26,17,,,,,
920,28489,GS/0,GS/028489,19-Feb-26,28-Mar-26,Bharat Garments,,Nexon,SU-ESP00004-223 AW25/Offwhite,ESP00004,62041290,275.00,28489,PO(ELHYD)/12070/25-26,Hyderabad,," 3,33,506.00 ",1155,1155,0,,GRC(HYD)/00009398/25-26,23-Feb-26,,Elite Eagle,28489,EE-969793,19-Feb-26,18,,,,,
920,28490,GS/0,GS/028490,19-Mar-26,,Abt Enterprises II,RR10337044,Reliance,YETKRTSFUT4032/Beige,YETKRTSFUT4032,62064000,424.30,28490,5112198920,Bangalore,8.5," 2,41,915.00 ",543,536,7,,5094430592,01-Apr-26,,Airline-Omex,28490,100008796,19-Mar-26,13,HSBC BANK,28-03-2026,Reliance-156,,
920,28491,GS/0,GS/028491,19-Mar-26,,Abt Enterprises II,RR10337044,Reliance,YETKRTSFUT4032/Beige,YETKRTSFUT4032,62064000,424.30,28491,5112198914,Jhajjar,9," 1,44,347.00 ",324,321,3,,5093856310,27-Mar-26,,Airline-Omex,28491,100008797,19-Mar-26,9,HSBC BANK,28-03-2026,Reliance-156,,
920,28492,GS/0,GS/028492,19-Mar-26,,Abt Enterprises II,RR10337044,Reliance,YETKRTSFUT4032/Beige,YETKRTSFUT4032,62064000,424.30,28492,5112198908,West Bengal,15," 1,50,584.00 ",338,332,6,,5094513611,02-Apr-26,,Airline-Omex,28492,100008795,19-Mar-26,9,HSBC BANK,28-03-2026,Reliance-156,,
920,28493,GS/0,GS/028493,19-Feb-26,,United factory,116216,D-Mart,KURTA LD SHO CT SFEM,KURTA LD SHO CT SFEM,62063090,250.00,28493,5002737941,Bhiwandi,," 3,11,850.00 ",1188,1188,0,,Payment Received,24-Feb-26,,Sai Logistics,28493,183046,19-Feb-26,33,,,,,
920,28494,GS/0,GS/028494,25-Feb-26,,Abt Enterprises II,RR10337044,Reliance,YETKRTSCUT5054/Blue,YETKRTSCUT5054,62064000,229.30,28494,5112678571,West Bengal,," 1,48,070.00 ",615,613,2,,5092092467,10-Mar-26,,Sai Logistics,28494,183124,25-Feb-26,15,HSBC BANK,10-03-2026,Reliance-151,R10337044,
920,28495,GS/0,GS/028495,25-Feb-26,,Abt Enterprises II,RR10337044,Reliance,YETKRTSCUT5054/Blue,YETKRTSCUT5054,62064000,229.30,28495,5112678577,Jhajjar,," 1,56,016.00 ",648,648,0,,5091961599,09-Mar-26,,Sai Logistics,28495,183122,25-Feb-26,15,HSBC BANK,10-03-2026,Reliance-151,R10337044,
920,28496,GS/0,GS/028496,25-Feb-26,,Abt Enterprises II,RR10337044,Reliance,YETKRTSCUT5054/Blue,YETKRTSCUT5054,62064000,229.30,28496,5112678581,Bangalore,," 3,04,327.00 ",1264,1262,2,,5092066974,10-Mar-26,,Sai Logistics,28496,183126,25-Feb-26,27,HSBC BANK,10-03-2026,Reliance-151,R10337044,
920,28497,GS/0,GS/028497,21-Feb-26,28-Mar-26,Salasar Creation,,Nexon,"SU-NET00195-
126 SS26/White",NET00195,62063000,250.00,28497,PO(ELHYD)/12216/25-26,Hyderabad,," 6,48,375.00 ",2470,2470,0,,GRC(HYD)/00009441/25-26,24-Feb-26,,Elite Eagle,28497,EE-969944,21-Feb-26,27,,,,,
920,28498,GS/0,GS/028498,21-Feb-26,28-Mar-26,Bharat Garments,,Nexon,"SU-ESP00004-
223 SS26/Fuschia",ESP00004,62041290,275.00,28498,PO(ELHYD)/12030/25-26,Hyderabad,," 2,75,468.00 ",954,954,0,,GRC(HYD)/00009444/25-26,24-Feb-26,,Elite Eagle,28498,EE-969945,21-Feb-26,13,,,,,
920,28499,GS/0,GS/028499,21-Feb-26,28-Mar-26,Bharat Garments,,Nexon,"SU-ESP00004-
125 SS26/White",ESP00004,62063000,275.00,28499,PO(ELHYD)/12072/25-26,Hyderabad,," 2,94,525.00 ",1020,1020,0,,GRC(HYD)/00009440/25-26,24-Feb-26,,Elite Eagle,28499,EE-969946,21-Feb-26,16,,,,,
920,28500,GS/0,GS/028500,23-Feb-26,,Abt Enterprises II,RR10337044,Reliance,RETKRTSFUT4234/Lt.Blue,RETKRTSFUT4234,62064000,324.30,28500,5112198983,West Bengal,," 1,40,292.00 ",412,412,0,,5091905044,08-Mar-26,,Sai Logistics,28500,183093,23-Feb-26,10,HSBC BANK,10-03-2026,Reliance-151,R10337044,
920,28501,GS/0,GS/028501,23-Feb-26,,Abt Enterprises II,RR10337044,Reliance,RETKRTSFUT4234/Lt.Blue,RETKRTSFUT4234,62064000,324.30,28501,5112198989,Jhajjar,," 1,35,865.00 ",399,347,52,,5091444788,03-Mar-26,,Sai Logistics,28501,183097,23-Feb-26,10,HSBC BANK,10-03-2026,Reliance-151,R10337044,
920,28502,GS/0,GS/028502,23-Feb-26,,Abt Enterprises II,RR10337044,Reliance,RETKRTSFUT4234/Lt.Blue,RETKRTSFUT4234,62064000,324.30,28502,5112198993,Bangalore,," 1,77,749.00 ",522,522,0,,5091797240,07-Mar-26,,Sai Logistics,28502,183095,23-Feb-26,13,HSBC BANK,10-03-2026,Reliance-151,R10337044,
920,28503,GS/0,GS/028503,28-Mar-26,,Abt Enterprises II,RR10337044,Reliance,YETKRTSFUT4102/Rust,YETKRTSFUT4102,62064000,314.30,28503,5112220867,West Bengal,," 3,61,366.00 ",1095,1095,0,,5095175410,08-Apr-26,,Sai Logistics,28503,183614,28-Mar-26,22,HSBC BANK,28-03-2026,Reliance-156,,
920,28504,GS/0,GS/028504,28-Mar-26,,Abt Enterprises II,RR10337044,Reliance,YETKRTSFUT4102/Rust,YETKRTSFUT4102,62064000,314.30,28504,5112223275,Jhajjar,," 3,54,766.00 ",1075,1070,5,,5094913531,06-Apr-26,,Sai Logistics,28504,183618,28-Mar-26,22,HSBC BANK,28-03-2026,Reliance-156,,
920,28505,GS/0,GS/028505,28-Mar-26,,Abt Enterprises II,RR10337044,Reliance,YETKRTSFUT4102/Rust,YETKRTSFUT4102,62064000,314.30,28505,5112220900,Bangalore,," 6,25,378.00 ",1895,1895,0,,5095404638,10-Apr-26,,Sai Logistics,28505,183609,28-Mar-26,38,HSBC BANK,28-03-2026,Reliance-156,,
920,28506,GS/0,GS/028506,26-Feb-26,,Abt Enterprises,12635,Max,"UTEKS
P26HR/Pink","UTEKS
P26HR","62064
000",257.00,28506,1967697,Bhiwandi,," 93,908.00 ",348,348,0,,96927803,27-Feb-26,,Hemraj Cargo,28506,1448,27-Feb-26,6,,,,,
920,28507,GS/0,GS/028507,26-Feb-26,,Abt Enterprises,12635,Max,"UTEKS
P26HR/Pink","UTEKS
P26HR","62064
000",257.00,28507,1967697,Ghaziabad,," 84,733.00 ",314,314,0,,97269404,08-Mar-26,,Tci Express,28507,183143,26-Feb-26,5,,,,,
920,28508,GS/0,GS/028508,26-Feb-26,,Abt Enterprises,12635,Max,"UTEKS
P26HR/Pink","UTEKS
P26HR","62064
000",257.00,28508,1967697,Bangalore,," 4,11,251.00 ",1524,1524,0,,97183107,06-Mar-26,,Tci Express,28508,183147,26-Feb-26,23,,,,,
920,28509,GS/0,GS/028509,26-Feb-26,,Abt Enterprises,12635,Max,"UTEKS
P26HR/Pink","UTEKS
P26HR","62064
000",257.00,28509,1967697,West Bengal,," 60,446.00 ",224,220,4,,97176385,07-Mar-26,,Tci Express,28509,183145,26-Feb-26,5,,,,,
920,28510,GS/0,GS/028510,26-Feb-26,,Abt Enterprises,12635,Max,"UTEKS
P26HR/Pink","UTEKS
P26HR","62064
000",257.00,28510,1967812,Bhiwandi,," 16,191.00 ",60,60,0,,96927806,27-Feb-26,,Hemraj Cargo,28510,1448,27-Feb-26,1,,,,,
920,28511,GS/0,GS/028511,26-Feb-26,,Abt Enterprises,12635,Max,"UTEKS
P26HR/Pink","UTEKS
P26HR","62064
000",257.00,28511,1967812,Ghaziabad,," 10,794.00 ",40,40,0,,97269877,08-Mar-26,,Sai Logistics,28511,183142,26-Feb-26,1,,,,,
920,28512,GS/0,GS/028512,26-Feb-26,,Abt Enterprises,12635,Max,"UTEKS
P26HR/Pink","UTEKS
P26HR","62064
000",257.00,28512,1967812,Bangalore,," 69,891.00 ",259,259,0,,97182610,06-Mar-26,,Sai Logistics,28512,183146,26-Feb-26,5,,,,,
920,28513,GS/0,GS/028513,26-Feb-26,,Abt Enterprises,12635,Max,"UTEKS
P26HR/Pink","UTEKS
P26HR","62064
000",257.00,28513,1967812,West Bengal,," 10,524.00 ",39,39,0,,97175484,07-Mar-26,,Sai Logistics,28513,183144,26-Feb-26,1,,,,,
920,28514,GS/0,GS/028514,23-Feb-26,28-Mar-26,Om Packing Works,,Nexon,"ET-MTLK00205-
125 SS26/Navy
",MTLK00205,62053010,1226.00,28514,PO(ELT)/02308/25-26,Bhiwandi,," 12,873.00 ",10,10,0,,GRC(ELT)/01514/2025-2026,28-Feb-26,,Elite Eagle,28514,,,5,,,,,
920,28515,GS/0,GS/028515,23-Feb-26,28-Mar-26,Om Packing Works,,Nexon,"ET-MTLK00205-
125 SS26/White
",MTLK00205,62053010,1226.00,28515,PO(ELT)/02307/25-26,Bhiwandi,," 2,575.00 ",2,2,0,,GRC(ELT)/01511/2025-2026,28-Feb-26,,Elite Eagle,28515,,,2,,,,,
920,28516,GS/0,GS/028516,23-Feb-26,28-Mar-26,Om Packing Works,,Nexon,"ET-MTLK00205-
125 SS26/Natural
",MTLK00205,62053010,1226.00,28516,PO(ELT)/02310/25-26,Bhiwandi,," 3,862.00 ",3,3,0,,GRC(ELT)/01506/2025-2026,28-Feb-26,,Elite Eagle,28516,,,3,,,,,
920,28517,GS/0,GS/028517,23-Feb-26,28-Mar-26,Om Packing Works,,Nexon,"ET-MTLK00205-
125 SS26/Wine
",MTLK00205,62053010,1226.00,28517,PO(ELT)/02316/25-26,Bhiwandi,," 3,862.00 ",3,3,0,,GRC(ELT)/01507/2025-2026,28-Feb-26,,Elite Eagle,28517,,,3,,,,,
920,28518,GS/0,GS/028518,23-Feb-26,28-Mar-26,Om Packing Works,,Nexon,"ET-MTLK00205-
125 SS26/Olive",MTLK00205,62053010,1226.00,28518, PO(ELT)/02309/25-26,Bhiwandi,," 7,724.00 ",6,6,0,,GRC(ELT)/01512/2025-2026,28-Feb-26,,Elite Eagle,28518,,,1,,,,,
920,28519,GS/0,GS/028519,23-Feb-26,28-Mar-26,Om Packing Works,,Nexon,"ET-MTEK00012-
125 SS25/Sage Green'",MTEK00012,62053010,933.00,28519,PO(ELT)/02305/25-26,Bhiwandi,," 3,919.00 ",4,4,0,,GRC(ELT)/01508/2025-2026,28-Feb-26,,Elite Eagle,28519,,,4,,,,,
920,28520,GS/0,GS/028520,23-Feb-26,28-Mar-26,Om Packing Works,,Nexon,"ET-MTEK00012-
125 SS26/Onion Pink",MTEK00012,62053010,933.00,28520,PO(ELT)/02306/25-26,Bhiwandi,," 1,959.00 ",2,2,0,,GRC(ELT)/01505/2025-2026,28-Feb-26,,Elite Eagle,28520,,,1,,,,,
920,28521,GS/0,GS/028521,23-Feb-26,28-Mar-26,Om Packing Works,,Nexon,ET-MTEK00012-125 SS26/Deep Purple,MTEK00012,62053010,933.00,28521,PO(ELT)/02317/25-26,Bhiwandi,," 72,494.00 ",74,74,0,,GRC(ELT)/01510/2025-2026,28-Feb-26,,Elite Eagle,28521,,,6,,,,,
920,28522,GS/0,GS/028522,23-Feb-26,28-Mar-26,Om Packing Works,,Nexon,"ET-MTEK00012-
125 SS26/Sky Blue",MTEK00012,62053010,933.00,28522,PO(ELT)/02314/25-26,Bhiwandi,," 8,817.00 ",9,9,0,,GRC(ELT)/01509/2025-2026,28-Feb-26,,Elite Eagle,28522,,,4,,,,,
920,28523,GS/0,GS/028523,26-Feb-26,,Abt Enterprises,12635,Max,"UTEKS
P26HR/Orange","UTEKS
P26HR","62064
000",257.00,28523,1967738,Bhiwandi,," 1,65,688.00 ",614,549,65,,96927804,27-Feb-26,,Hemraj Cargo,28523,1448,27-Feb-26,10,,,,,
920,28524,GS/0,GS/028524,26-Feb-26,,Abt Enterprises,12635,Max,"UTEKS
P26HR/Orange","UTEKS
P26HR","62064
000",257.00,28524,1967738,Ghaziabad,," 1,62,989.00 ",604,604,0,,97269387,08-Mar-26,,Sai Logistics,28524,183137,26-Feb-26,10,,,,,
920,28525,GS/0,GS/028525,26-Feb-26,,Abt Enterprises,12635,Max,"UTEKS
P26HR/Orange","UTEKS
P26HR","62064
000",257.00,28525,1967738,West Bengal,," 1,22,782.00 ",455,455,0,,97176421,07-Mar-26,,Sai Logistics,28525,183138,26-Feb-26,8,,,,,
920,28526,GS/0,GS/028526,26-Feb-26,,Abt Enterprises,12635,Max,"UTEKS
P26HR/Orange","UTEKS
P26HR","62064
000",257.00,28526,1967738,Bangalore,," 7,29,674.00 ",2704,2704,0,,97183009,06-Mar-26,,Sai Logistics,28526,183141,26-Feb-26,44,,,,,
